County,License Number,Operation Type,Nursery Size,Greenhouse Size,Trade Name,Owner Name,Business Phone,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Location
ULSTER,645522,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",ROOTS SHOOTS AND FLOWERS LLC,KYLE WOEHRLE AND AMANDA KINGSLEY,513-532-9451,410,"PANCKE HOLLOW ROAD, APT #1",,,HIGHLAND,NY,12528,"410 PANCKE HOLLOW ROAD
HIGHLAND, NY 12528
(41.73211, -74.004868)"
ULSTER,515271,Nursery Stock Only,101 Acres or More,,ROSEDALE NURSERIES INC,ROSEDALE NURSERIES INC,845-255-8874,542,SAND HILL ROAD,,,GARDINER,NY,12525,"542 SAND HILL ROAD
GARDINER, NY 12525
(41.656357, -74.164467)"
ULSTER,515535,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",RUSTY PLOUGH FARM,MACZAJ NADIA & OLEH,845-647-6911,331,DOWE ROAD,,,ELLENVILLE,NY,12428,"331 DOWE ROAD
ELLENVILLE, NY 12428
(41.779751, -74.438703)"
ULSTER,511140,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",SAUNDERKILL FARM,SCHOONMAKER JOHN&DAN&DAVID,845-626-2676,41,GARDEN LANE,,,ACCORD,NY,12404,"41 GARDEN LANE
ACCORD, NY 12404
(41.78535, -74.211304)"
ULSTER,514099,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",SAUNDERKILL FARM,SCHOONMAKER JOHN&DAN&DAVID,845-626-2676,5100,ROUTE 209,,,ACCORD,NY,12404,"5100 ROUTE
ACCORD, NY 12404"
ULSTER,645098,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",SHEELEY DELORES,DELORES AND JAMES SHEELEY,845-687-4497,2752,LUCAS TURNPIKE,,,ACCORD,NY,12404,"2752 LUCAS TURNPIKE
ACCORD, NY 12404
(41.801624, -74.185942)"
ULSTER,513822,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",SORBELLO FRANK L,SORBELLO FRANK L,845-691-7828,139,MARTIN AVENUE,,,HIGHLAND,NY,125282739,
ULSTER,511235,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",SUNFROST FARMS INC,SUNFROST FARMS INC,845-679-6690,217,TINKER STREET,,,WOODSTOCK,NY,12498,"217 TINKER STREET
WOODSTOCK, NY 12498
(42.040442, -74.139499)"
ULSTER,512868,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",TAYLOR GREENHOUSES,TAYLOR LAINE,845-255-5254,15,NORTH OHIOVILLE ROAD,,,NEW PALTZ,NY,12561,"15 NORTH OHIOVILLE ROAD
NEW PALTZ, NY 12561
(41.742804, -74.05592)"
ULSTER,510495,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",TECHMERS NURSERY,TECHMER HORST,845-255-7430,,RT 32 ALLHUSEN ROAD,,,MODENA,NY,12548,"32 ALLHUSEN ROAD
MODENA, NY 12548
(41.682012, -74.098066)"
ULSTER,645761,Combined Nursery and Greenhouse,11-100 Acres,"2,001-20,000 SqFt of Glass",TONGORE BROOK FARM LLC,MICHAEL MCDONOUGH,646-256-4497,84,WOODLAND ROAD,,,STONE RIDGE,NY,12484,"84 WOODLAND ROAD
STONE RIDGE, NY 12484
(41.891576, -74.217434)"
ULSTER,513629,Nursery Stock Only,10 Acres or Less,,VERONICAS GARDENS,PRA VERONICA,845-687-9026,110,KRIPPLEBUSH ROAD,,,STONE RIDGE,NY,12484,"110 KRIPPLEBUSH ROAD
STONE RIDGE, NY 12484
(41.83664, -74.187145)"
ULSTER,513235,Combined Nursery and Greenhouse,,"2,001-20,000 SqFt of Glass",WALLKILL VIEW FARM GREENHOUSE LLC,FERRANTE PETER J & ROBERT A,845-255-8050,10,ROUTE 299 WEST,,,NEW PALTZ,NY,12561,"10 ROUTE
NEW PALTZ, NY 12561"
ULSTER,511575,Combined Nursery and Greenhouse,,"20,001 SqFt of Glass or More",WALLKILL VIEW FARM GREENHOUSE LLC,FERRANTE PETER J & ROBERT A,845-255-3432,15,RT 299 W,,,NEW PALTZ,NY,12561,"15 RT
NEW PALTZ, NY 12561"
ULSTER,511437,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",WILKLOW ORCHARDS LLC,WILKLOW FREDERICK,845-691-2339,341,PANCAKE HOLLOW ROAD,,,HIGHLAND,NY,12528,"341 PANCAKE HOLLOW ROAD
HIGHLAND, NY 12528
(41.726178, -74.010653)"
ULSTER,513595,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",WILLIAMS FRUIT FARM,WILLIAMS DAVID,845-389-1700,478,RED TOP ROAD,,,HIGHLAND,NY,12528,"478 RED TOP ROAD
HIGHLAND, NY 12528
(41.75205, -73.960701)"
ULSTER,514726,Nursery Stock Only,10 Acres or Less,,W&K SPLIT RAIL NURSERY & TREE FARM,MINARD WILLIAM R,845-795-5643,346,MAHONEY ROAD,,,MILTON,NY,12547,"346 MAHONEY ROAD
MILTON, NY 12547
(41.679831, -73.985394)"
WARREN,520587,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",BINLEY FLORIST INC,BINLEY FLORIST INC,518-793-9603,773,QUAKER ROAD,,,QUEENSBURY,NY,12804,"773 QUAKER ROAD
QUEENSBURY, NY 12804
(43.315765, -73.612152)"
WARREN,644756,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",CALDWELL COUNTRY STORE LLC,HILDY MONROE,518-668-5518,3249,LAKESHORE DR,,,LAKE GEORGE,NY,12845,"3249 LAKESHORE DR
LAKE GEORGE, NY 12845
(43.452347, -73.697096)"
WARREN,645210,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",CALDWELL COUNTRY STORE LLC - GROW,HILDY MONROE,,292,E. SCHROON RIVER RD,,,DIAMOND POINT,NY,12824,"292 E SCHROON RIVER RD
DIAMOND POINT, NY 12824
(43.508637, -73.746457)"
WARREN,526667,Nursery Stock Only,10 Acres or Less,,COBY SCAPES LLC,MCDONALD COBY,518-792-2532,11,SHAWNS JOURNEY DRIVE,,,QUEENSBURY,NY,12804,"11 SHAWNS JOURNEY DRIVE
QUEENSBURY, NY 12804
(43.302184, -73.694556)"
WARREN,645161,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",FEATHERED FOX FARM,AMANDA BENGLE,518-223-5284,262,QUEENSBURY AVENUE,,,QUEENSBURY,NY,12804,"262 QUEENSBURY AVENUE
QUEENSBURY, NY 12804
(43.330607, -73.603926)"
WARREN,521148,Greenhouse Stock Only,10 Acres or Less,"2,000 SqFt of Glass or Less",GARDEN TIME INC,GARDEN TIME INC,518-793-8555,652,QUAKER ROAD,,,QUEENSBURY,NY,12804,"652 QUAKER ROAD
QUEENSBURY, NY 12804
(43.320606, -73.620638)"
WARREN,524679,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",HEWITTS GARDEN CENTER INC,HEWITTS GARDEN CENTER INC,518-399-0453,294,QUAKER ROAD,,,QUEENSBURY,NY,12804,"294 QUAKER ROAD
QUEENSBURY, NY 12804
(43.331804, -73.645397)"
WARREN,644621,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",LANDON HILL ESTATE FARM,RAND FOSDICK AND NANCIE WELCH,518-494-7942,95,LANDON HILL ROAD,,,CHESTERTOWN,NY,12817,"95 LANDON HILL ROAD
CHESTERTOWN, NY 12817
(43.662279, -73.80338)"
WARREN,644164,Nursery Stock Only,10 Acres or Less,,LAZY K CHRISTMAS TREE FARM,TIMOTHY COSTELLO,518-543-6590,264,SUMMIT DR,,,HAGUE,NY,12836,"264 SUMMIT DR
HAGUE, NY 12836
(43.768809, -73.564475)"
WARREN,520528,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",MEADS NURSERY INC,MEADS NURSERY INC,518-792-6533,361,RIDGE ROAD,,,QUEENSBURY,NY,12804,"361 RIDGE ROAD
QUEENSBURY, NY 12804
(43.329387, -73.638005)"
WARREN,523213,Nursery Stock Only,10 Acres or Less,,MEADS NURSERY INC,MEADS NURSERY INC,518-792-6533,,CRONIN ROAD,,,QUEENSBURY,NY,12804,
WARREN,645792,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",NATURAL SURROUNDINGS NORTH INC,VERONICA ROSS,518-636-8964,162,VALLEY WOODS ROAD,,,BOLTON LANDING,NY,12814,"162 VALLEY WOODS ROAD
BOLTON LANDING, NY 12814
(43.572336, -73.668977)"
WARREN,520268,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",NORTHLAND GARDENS INC,NORTHLAND GARDENS INC,518-798-4277,423,WEST MOUNTAIN ROAD,,,QUEENSBURY,NY,12804,"423 WEST MOUNTAIN ROAD
QUEENSBURY, NY 12804
(43.307758, -73.733576)"
WARREN,645087,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",RYAN'S COUNTRY FARMS,GEORGE A. RYAN,518-792-2977,943,STATE ROUTE 149,,,LAKE GEORGE,NY,12845,"943 STATE ROUTE
LAKE GEORGE, NY 12845"
WARREN,527297,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",SWEET PEA FM PERENNIALS,PERRY MARK AND LINDA,518-631-4202,121,FEDERAL HILL ROAD,,,BOLTON LANDING,NY,12814,"121 FEDERAL HILL ROAD
BOLTON LANDING, NY 12814
(43.576047, -73.661061)"
WARREN,645387,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",THE LAZY MOOSE GARDEN MARKET,PAUL G. SCHUERLEIN,518-494-4039,6499,STATE ROUTE 8,,,BRANT LAKE,NY,12815,"6499 STATE ROUTE
BRANT LAKE, NY 12815"
WARREN,520011,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",WATKINS GARDEN CENTER,WATKINS J L INC,518-792-5217,126,RIVER STREET,,,QUEENSBURY,NY,12804,"126 RIVER STREET
QUEENSBURY, NY 12804
(43.309493, -73.597431)"
WASHINGTON,536673,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",BUTTERNUT RIDGE FARM,STEVENS GLENN,518-638-6301,1600,COUNTY ROUTE 49,,,ARGYLE,NY,12809,"1600 COUNTY ROUTE
ARGYLE, NY 12809"
WASHINGTON,534359,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",BUTTERNUT RIDGE FARM,STEVENS GLENN,518-638-6656,4323,ROUTE 40,,,ARGYLE,NY,12809,"4323 ROUTE
ARGYLE, NY 12809"
WASHINGTON,644400,Nursery Stock Only,11-100 Acres,,CAMBRIDGE NURSERY LLC,CAMBRIDGE NURSERY LLC,518-242-9993,1622,COUNTY RTE 59,,,CAMBRIDGE,NY,12816,"1622 COUNTY RTE
CAMBRIDGE, NY 12816"
WASHINGTON,644551,Nursery Stock Only,10 Acres or Less,,CHERISH FARM LLC,KIMBERLEY WATERS,518-692-2426,1941,STATE ROUTE 40,,,GREENWICH,NY,12834,"1941 STATE ROUTE
GREENWICH, NY 12834"
WASHINGTON,531439,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",COUNTRY POWER PRODUCTS INC,JOHN RIEGER,518-692-1015,2339,STATE ROUTE 40,,,GREENWICH,NY,12834,"2339 STATE ROUTE
GREENWICH, NY 12834"
WASHINGTON,644591,Combined Nursery and Greenhouse,,"2,000 SqFt of Glass or Less",ECHO CREEK FARM,JENNIFER PALULIS,518-854-7736,258,QUARRY RD,,,SALEM,NY,12865,"258 QUARRY RD
SALEM, NY 12865
(43.197076, -73.315036)"
WASHINGTON,534182,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",GARDEN BARN THE,RAGGI CINDY AND JOSEPH,518-747-8843,351,"EAST ROAD, ROUTE 42",,,FORT EDWARD,NY,12828,"351 EAST ROAD
FORT EDWARD, NY 12828
(43.282238, -73.539471)"
WASHINGTON,644294,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",GARDENWORKS FARM LLC,SOUTHERLAND MARGARET,,1055,RT 30,,,SALEM,NY,12865,"1055 RT
SALEM, NY 12865"
WASHINGTON,533252,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",GIRARD JIM LANDSCAPE CO,JIM GIRARD LANDSCAPE CORPORATION,518-792-2021,124,PARK ROAD,,,QUEENSBURY,NY,12804,"124 PARK ROAD
QUEENSBURY, NY 12804
(43.350637, -73.599634)"
WASHINGTON,645654,Combined Nursery and Greenhouse,101 Acres or More,"2,001-20,000 SqFt of Glass",GREENTHUMB NURSERY & COUNTRY STORE INC,ROBIN DURNAN,518-639-4500,5699,ROUTE 4,,,FORT ANN,NY,12827,"5699 ROUTE
FORT ANN, NY 12827"
WASHINGTON,535602,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",HAPPENCHANCE FARM,SNYDER JAMES,518-686-0750,396,COUNTY ROUTE 68,,,EAGLE BRIDGE,NY,12057,"396 COUNTY ROUTE
EAGLE BRIDGE, NY 12057"
WASHINGTON,535942,Nursery Stock Only,10 Acres or Less,,HAVEN HILL FARM,LEON JUDY & ATKINS KIM,518-677-5111,20,STEVENSON RD,,,GREENWICH,NY,12834,"20 STEVENSON RD
GREENWICH, NY 12834
(43.039532, -73.446151)"
WASHINGTON,535941,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",HAVEN HILL FARM,LEON JUDY & ATKINS KIM,518-677-5111,20,STEVENSON ROAD,,,GREENWICH,NY,12834,"20 STEVENSON ROAD
GREENWICH, NY 12834
(43.039532, -73.446151)"
WASHINGTON,533422,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",JANS GREENHOUSE,SMITH JANICE D,518-282-0057,13,KRALL ROAD,ROUTE 22A,,HAMPTON,NY,12837,"13 KRALL ROAD
HAMPTON, NY 12837
(43.560585, -73.261125)"
WASHINGTON,644694,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",JIM BOB'S GREENHOUSE,"JAMES J LUCOWITZ, SR",518-795-0694,290,MCGOWEN RD,,,SCHAGHTICOKE,NY,12154,"290 MCGOWEN RD
SCHAGHTICOKE, NY 12154
(42.975969, -73.575405)"
WASHINGTON,536661,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",LAURAS GARDEN,DUNHAM LAURA,518-854-3833,2037,COUNTY ROUTE 153,,,SALEM,NY,12865,"2037 COUNTY ROUTE
SALEM, NY 12865"
WASHINGTON,645295,Nursery Stock Only,10 Acres or Less,,LAURAS GARDEN,LAURA DUNHAM,518-854-3833,196,N MAIN STREET,,,SALEM,NY,12865,"196 N MAIN STREET
SALEM, NY 12865
(43.172851, -73.327657)"
WASHINGTON,645474,Nursery Stock Only,10 Acres or Less,,LAVENLAIR FARM LLC,DAVID ALLEN,973-820-3264,437,DEWEYS BRIDGE ROAD,,,WHITEHALL,NY,12887,"437 DEWEYS BRIDGE ROAD
WHITEHALL, NY 12887
(43.431807, -73.413448)"
WASHINGTON,530797,Combined Nursery and Greenhouse,11-100 Acres,"2,001-20,000 SqFt of Glass",MANDY SPRING FARM NURSERY INC,MANDY SPRING FARM NURSERY INC,518-642-3676,1637,COUNTY ROUTE 28,,,GRANVILLE,NY,12832,"1637 COUNTY ROUTE
GRANVILLE, NY 12832"
WASHINGTON,534459,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",MOSES VEGETABLE FARM LLC,MOSES RICHARD A,518-686-7428,128,ROUTE 67,,,EAGLE BRIDGE,NY,12057,"128 ROUTE
EAGLE BRIDGE, NY 12057"
WASHINGTON,534612,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",OUR FARM CSA,WARD JENNIFER,518-531-4060,2154,STATE ROUTE 40,,,GREENWICH,NY,12834,"2154 STATE ROUTE
GREENWICH, NY 12834"
WASHINGTON,644033,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",PERRYWINKLES,KEEGAN WAITE,518-461-7485,4003,STATE RTE 40,,,ARGYLE,NY,12809,"4003 STATE RTE
ARGYLE, NY 12809"
WASHINGTON,533029,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",PLEASANT VALLEY FARM,ARNOLD PAUL AND SANDY,518-638-6501,118,SOUTH VALLEY ROAD,,,ARGYLE,NY,12809,"118 SOUTH VALLEY ROAD
ARGYLE, NY 12809
(43.200288, -73.524628)"
WASHINGTON,645082,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",POLLIWOGS GARDEN LLC,TRICIA STEWART,518-423-8913,2202,STATE ROUTE 40,,,GREENWICH,NY,12834,"2202 STATE ROUTE
GREENWICH, NY 12834"
WASHINGTON,534736,Nursery Stock Only,11-100 Acres,,RATHBUN MATT LANDSCAPING,RATHBUN MATTHEW,518-642-3366,181,HATCH HILL ROAD,,,WHITEHALL,NY,12887,"181 HATCH HILL ROAD
WHITEHALL, NY 12887
(43.479763, -73.345847)"
WASHINGTON,535491,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",RIVER 'RANGEMENTS,BAILEY DEBORAH J,518-5314113,40,BROPHY RD,,,GREENWICH,NY,12834,"40 BROPHY RD
GREENWICH, NY 12834
(43.101888, -73.43218)"
WASHINGTON,530265,Nursery Stock Only,10 Acres or Less,,RYDER ROAD FARM,GRAVES MARTY AND BONNIE,518-499-9090,3,RYDER ROAD,,,WHITEHALL,NY,12887,"3 RYDER ROAD
WHITEHALL, NY 12887
(43.483403, -73.431192)"
WASHINGTON,534871,Nursery Stock Only,10 Acres or Less,,SLATE HILL FARM,BARNES CRAIG AND MARY,518-854-7460,203,EAST BROADWAY,,,SALEM,NY,12865,"203 EAST BROADWAY
SALEM, NY 12865
(43.179312, -73.313915)"
WASHINGTON,535601,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",SWEET HARVEST FARMS,RAPP L ALLEN,518-596-8697,911,BEADLE HILL ROAD,,,VALLEY FALLS,NY,12185,"911 BEADLE HILL ROAD
VALLEY FALLS, NY 12185
(42.966761, -73.531485)"
WASHINGTON,645011,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",THE GREENERY,GREENERY,518-854-9380,4189,STATE ROUTE 29,,,SALEM,NY,12865,"4189 STATE ROUTE
SALEM, NY 12865"
WASHINGTON,535122,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",WATKINS GARDEN CENTER,WATKINS J L INC,518-792-5217,10,MINOR STREET,,,HUDSON FALLS,NY,12839,"10 MINOR STREET
HUDSON FALLS, NY 12839
(43.308218, -73.590626)"
WAYNE,544940,Nursery Stock Only,11-100 Acres,,ALAN FRANKES NURSERY,FRANKE ALAN,315-926-5128,4169,HALL CENTER ROAD,,,WALWORTH,NY,14568,"4169 HALL CENTER ROAD
WALWORTH, NY 14568
(43.155289, -77.250155)"
WAYNE,544942,Nursery Stock Only,11-100 Acres,,ALAN FRANKES NURSERY,FRANKE ALAN,315-926-5128,4169,HALL CENTER RD/441 FARM,,,WALWORTH,NY,14568,"4169 HALL CENTER RD
WALWORTH, NY 14568
(43.155289, -77.250155)"
WAYNE,544941,Nursery Stock Only,11-100 Acres,,ALAN FRANKES NURSERY,FRANKE ALAN,315-926-5128,4169,HALL CENTER RD/UPPER SPITTAL,,,WALWORTH,NY,14568,"4169 HALL CENTER RD
WALWORTH, NY 14568
(43.155289, -77.250155)"
WAYNE,546832,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",ANNS PURPLE PRODUCE,SCHAUMAN ANN,315-986-3766,1206,NOLAN ROAD,,,MACEDON,NY,14502,"1206 NOLAN ROAD
MACEDON, NY 14502
(43.042914, -77.319608)"
WAYNE,540937,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",B & D KELSEY FARM,KELSEY DEBORAH & BRIAN,585-737-8568,10313,KELSEY ROAD,,,CLYDE,NY,14433,"10313 KELSEY ROAD
CLYDE, NY 14433
(43.111678, -76.893291)"
WAYNE,541477,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",BOCES WAYNE FINGER LKES,LOGAN CRAIG,315-589-2600,4440,E RIDGE ROAD,,,WILLIAMSON,NY,14589,"4440 E RIDGE ROAD
WILLIAMSON, NY 14589"
WAYNE,544313,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",BUNDSCHUH'S GREENHOUSES,BUNDSCHUH ROBERT,315-986-8872,1033,VICTOR ROAD,,,MACEDON,NY,14502,"1033 VICTOR ROAD
MACEDON, NY 14502
(43.049669, -77.336456)"
WAYNE,645700,Nursery Stock Only,10 Acres or Less,,CARLTON D KELSEY,CARLTON D KELSEY,585-414-0561,2986,BRAND ROAD,,,CLYDE,NY,14433,"2986 BRAND ROAD
CLYDE, NY 14433
(43.115511, -76.898425)"
WAYNE,645701,Nursery Stock Only,,,CARLTON D KELSEY,CARLTON D KELSEY,585-414-0561,2986,BRAND ROAD,,,CLYDE,NY,14433,"2986 BRAND ROAD
CLYDE, NY 14433
(43.115511, -76.898425)"
WAYNE,540053,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",CAROL DATTHYN FARMS,DATTHYN CAROL,315-483-4338,4821,ROUTE 88,,,SODUS,NY,14551,"4821 ROUTE
SODUS, NY 14551"
WAYNE,644149,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",COUNTRYSIDE GREENHOUSE,HARLAN N MARTIN,315-923-4080,2802,POWERS RD,,,CLYDE,NY,14433,"2802 POWERS RD
CLYDE, NY 14433
(43.109701, -76.881196)"
WAYNE,644758,Nursery Stock Only,10 Acres or Less,,DAVID E. ELLIOTT,DAVID E. ELLIOT,315-589-2883,2958,SHEPHERD RD,,,WILLIAMSON,NY,14589,"2958 SHEPHERD RD
WILLIAMSON, NY 14589
(43.267383, -77.239084)"
WAYNE,543799,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",DEFISHER GREENHOUSES,DEFISHER DOUGLAS C,315-483-8175,7241,RIDGE ROAD,,,SODUS,NY,14551,"7241 RIDGE ROAD
SODUS, NY 14551
(43.229778, -77.038246)"
WAYNE,644898,Nursery Stock Only,11-100 Acres,,DOUG FRANKE'S NURSERY INC,DOUGLAS FRANKE,,4653,EDDY RIDGE RD - MEANS FARM,,,NEWARK,NY,14513,"4653 EDDY RIDGE RD
NEWARK, NY 14513
(43.171792, -77.208298)"
WAYNE,644899,Nursery Stock Only,10 Acres or Less,,DOUG FRANKE'S NURSERY INC,DOUGLAS FRANKE,,4653,EDDY RIDGE RD - BRICK HOUSE,,,MARION,NY,14505,"4653 EDDY RIDGE RD
MARION, NY 14505
(43.171792, -77.208298)"
WAYNE,644901,Nursery Stock Only,11-100 Acres,,DOUG FRANKE'S NURSERY INC,DOUGLAS FRANKE,,4653,EDDY RIDGE RD - SCRIBNER FARM,,,MARION,NY,14505,"4653 EDDY RIDGE RD
MARION, NY 14505
(43.171792, -77.208298)"
WAYNE,644905,Nursery Stock Only,10 Acres or Less,,DOUG FRANKE'S NURSERY INC,DOUGLAS FRANKE,,4653,EDDY EIDGE RD - VAN HALL FARM,,,MARION,NY,14505,"4653 EDDY EIDGE RD
MARION, NY 14505"
WAYNE,644903,Nursery Stock Only,11-100 Acres,,DOUG FRANKE'S NURSERY INC,DOUGLAS FRANKE,,4653,EDDY RIDGE RD - SHACK FARM,,,MARION,NY,14505,"4653 EDDY RIDGE RD
MARION, NY 14505
(43.171792, -77.208298)"
WAYNE,644900,Nursery Stock Only,10 Acres or Less,,DOUG FRANKE'S NURSERY INC,DOUGLAS FRANKE,,3074,GILDERSLEEVE RD,,,MARION,NY,14505,"3074 GILDERSLEEVE RD
MARION, NY 14505
(43.184742, -77.235245)"
WAYNE,644904,Nursery Stock Only,11-100 Acres,,DOUG FRANKE'S NURSERY INC,DOUGLAS FRANKE,,4653,EDDY RIDGE RD - FIR CREST FARM,,,MARION,NY,14505,"4653 EDDY RIDGE RD - FIR CREST
MARION, NY 14505"
WAYNE,644897,Nursery Stock Only,101 Acres or More,,DOUG FRANKE'S NURSERY INC,DOUGLAS FRANKE,315-573-0555,4653,EDDY RIDGE RD,,,MARION,NY,14505,"4653 EDDY RIDGE RD
MARION, NY 14505
(43.171792, -77.208298)"
WAYNE,644902,Nursery Stock Only,11-100 Acres,,DOUG FRANKE'S NURSERY INC,DOUGLAS FRANKE,,4653,EDDY RIDGE RD - SPITIAL FARM,,,MARION,NY,14505,"4653 EDDY RIDGE RD
MARION, NY 14505
(43.171792, -77.208298)"
WAYNE,644971,Nursery Stock Only,11-100 Acres,,DOUG FRANKES NURSERY INC,DOUG FRANKE,,4653,EDDY RIDGE ROAD - DOUGS FARM,,,MARION,NY,14505,"4653 EDDY RIDGE ROAD
MARION, NY 14505
(43.171792, -77.208298)"
WAYNE,644951,Nursery Stock Only,11-100 Acres,,DOUG FRANKES NURSERY INC,DOUGLAS FRANKE,,4653,EDDY RIDGE ROAD-DEFISHER FARM,,,MARION,NY,14505,"4653 EDDY RIDGE ROAD
MARION, NY 14505
(43.171792, -77.208298)"
WAYNE,643620,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",EATON FARMS,"EATON, GARY",315-524-8467,1231,BRICK CHURCH ROAD,,,ONTARIO,NY,14519,"1231 BRICK CHURCH ROAD
ONTARIO, NY 14519
(43.257806, -77.319892)"
WAYNE,645044,Greenhouse Stock Only,,"20,001 SqFt of Glass or More","ERP ENVIRONMENTAL FUND, INC",ERP ENVIRONMENTAL FUND INC,,621,EAST MAPLE AVE,,,NEWARK,NY,14513,"621 EAST MAPLE AVE
NEWARK, NY 14513
(43.03948, -77.085026)"
WAYNE,645482,Nursery Stock Only,10 Acres or Less,,FRANKE FARMS LLC,KENDRA L. FRANKE,315-986-1349,4514,EDDY RIDGE ROAD,,,MARION,NY,14505,"4514 EDDY RIDGE ROAD
MARION, NY 14505
(43.166172, -77.206679)"
WAYNE,645484,Nursery Stock Only,10 Acres or Less,,FRANKE FARMS LLC- GROW,KENDRA L. FRANKE,315-986-1349,4149,BOYNTON ROAD,,,WALWORTH,NY,14568,"4149 BOYNTON ROAD
WALWORTH, NY 14568
(43.153337, -77.256773)"
WAYNE,645483,Nursery Stock Only,10 Acres or Less,,FRANKE FARMS LLC- GROW,KENDRA L. FRANKE,315-986-1349,,WARNER ROAD,,,MARION,NY,14505,
WAYNE,643903,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",GEORGE WAMBACH,GEORGE WAMBACH,315-524-9670,429,ATLANTIC AVE,,,MACEDON,NY,14502,"429 ATLANTIC AVE
MACEDON, NY 14502
(43.163044, -77.358488)"
WAYNE,545570,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",GRANDPAS NURSERY & GARDEN INC,GRANDPAS NRSY&GRDN INC,315-483-6784,6720,ROTTERDAM ROAD,,,SODUS,NY,14551,"6720 ROTTERDAM ROAD
SODUS, NY 14551
(43.2425, -77.071302)"
WAYNE,546124,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",GRANDPAS NURSERY & GARDEN INC,GRANDPAS NRSY&GRDN INC,315-483-6784,6321,FURNACE ROAD,,,ONTARIO,NY,14519,"6321 FURNACE ROAD
ONTARIO, NY 14519
(43.228166, -77.28094)"
